year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2020,Foodservice,Business & Industry,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,765.0676394,2201630.487,765.0676394,765.0676394
2020,Foodservice,Business & Industry,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,1089.930221,7558842.764,148.4237174,0
2020,Foodservice,Business & Industry,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,125.8579542,872845.3147,17.13899208,125.8579542
2020,Foodservice,Business & Industry,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,138.2538518,958812.8738,18.82703152,138.2538518
2020,Foodservice,Business & Industry,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,95.92817485,665277.4431,13.06323657,95.92817485
2020,Foodservice,Business & Industry,Fresh Meat & Seafood,Other,Other,28.47723262,197494.2245,3.877951676,28.47723262
2020,Foodservice,Business & Industry,Fresh Meat & Seafood,Spoiled,Spoiled,438.864692,3043597.782,59.76339381,438.864692
2020,Foodservice,Business & Industry,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,2348.535046,16287471.25,2348.535046,2348.535046
2020,Foodservice,Business & Industry,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Business & Industry,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Business & Industry,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Business & Industry,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Business & Industry,Frozen,Other,Other,0,0,0,0
2020,Foodservice,Business & Industry,Frozen,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Business & Industry,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Business & Industry,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Business & Industry,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2020,Foodservice,Business & Industry,Prepared Foods,Excess,Overproduction,27278.73885,193523625.1,985.4707436,0
2020,Foodservice,Business & Industry,Prepared Foods,Excess,Plate Waste,144211.8363,1023082390,5209.791635,0
2020,Foodservice,Business & Industry,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Business & Industry,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Business & Industry,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Business & Industry,Prepared Foods,Other,Other,0,0,0,0
2020,Foodservice,Business & Industry,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Business & Industry,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Business & Industry,Produce,Date Label Concerns,Date Label Concerns,515.0308401,1600124.337,116.4623408,0
2020,Foodservice,Business & Industry,Produce,Mistakes & Malfunctions,Cooking Issues,87.96735082,273301.4957,19.89178665,87.96735082
2020,Foodservice,Business & Industry,Produce,Mistakes & Malfunctions,Equipment Issues,44.18404038,137273.2521,9.991201242,44.18404038
2020,Foodservice,Business & Industry,Produce,Mistakes & Malfunctions,Handling Errors,44.75589388,139049.916,10.12051272,44.75589388
2020,Foodservice,Business & Industry,Produce,Other,Other,9.313547502,28935.80901,2.106043869,9.313547502
2020,Foodservice,Business & Industry,Produce,Spoiled,Spoiled,200.6579573,623414.4754,45.37416713,200.6579573
2020,Foodservice,Business & Industry,Produce,Trimmings & Byproducts,Trimmings & Byproducts,2567.182211,7975853.898,2567.182211,2567.182211
2020,Foodservice,Business & Industry,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,1225.764415,993380.0972,0,0
2020,Foodservice,Business & Industry,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,15.9529004,12928.49878,0,15.9529004
2020,Foodservice,Business & Industry,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,215.0539601,174283.346,0,215.0539601
2020,Foodservice,Business & Industry,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Business & Industry,Ready-To-Drink Beverages,Other,Other,4.435927696,3594.950409,0,4.435927696
2020,Foodservice,Business & Industry,Ready-To-Drink Beverages,Spoiled,Spoiled,156.7464408,127029.9518,0,156.7464408
2020,Foodservice,Business & Industry,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,648.8770738,525860.8935,648.8770738,648.8770738
2020,Foodservice,Caterers,Breads & Bakery,Date Label Concerns,Date Label Concerns,173.0442384,631538.46,0,0
2020,Foodservice,Caterers,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,37.32392447,136216.5767,0,37.32392447
2020,Foodservice,Caterers,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,3.872988241,14134.773,0,3.872988241
2020,Foodservice,Caterers,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,33.42347687,121981.5887,0,33.42347687
2020,Foodservice,Caterers,Breads & Bakery,Other,Other,0,0,0,0
2020,Foodservice,Caterers,Breads & Bakery,Spoiled,Spoiled,213.980355,780938.0138,0,213.980355
2020,Foodservice,Caterers,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,76.52497613,279283.8757,76.52497613,76.52497613
2020,Foodservice,Caterers,Dairy & Eggs,Date Label Concerns,Date Label Concerns,500.4886409,1685082.169,4.215624783,0
2020,Foodservice,Caterers,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,149.8001654,504358.275,1.261769475,149.8001654
2020,Foodservice,Caterers,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,16.29101508,54849.79434,0.137219512,16.29101508
2020,Foodservice,Caterers,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,19.5732486,65900.66089,0.164865823,19.5732486
2020,Foodservice,Caterers,Dairy & Eggs,Other,Other,10.26753979,34569.51228,0.086483671,10.26753979
2020,Foodservice,Caterers,Dairy & Eggs,Spoiled,Spoiled,91.60290743,308415.443,0.771572929,91.60290743
2020,Foodservice,Caterers,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,16.0653167,54089.89634,16.0653167,16.0653167
2020,Foodservice,Caterers,Dry Goods,Date Label Concerns,Date Label Concerns,808.0870786,2325427.265,0,0
2020,Foodservice,Caterers,Dry Goods,Mistakes & Malfunctions,Cooking Issues,318.3324464,916063.3426,0,318.3324464
2020,Foodservice,Caterers,Dry Goods,Mistakes & Malfunctions,Equipment Issues,16.91899061,48687.67625,0,16.91899061
2020,Foodservice,Caterers,Dry Goods,Mistakes & Malfunctions,Handling Errors,104.7655241,301483.1106,0,104.7655241
2020,Foodservice,Caterers,Dry Goods,Other,Other,3.390362711,9756.426129,0,3.390362711
2020,Foodservice,Caterers,Dry Goods,Spoiled,Spoiled,278.3251822,800934.682,0,278.3251822
2020,Foodservice,Caterers,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,238.3787509,685981.0798,238.3787509,238.3787509
2020,Foodservice,Caterers,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,406.5264261,2819326.665,55.35965718,0
2020,Foodservice,Caterers,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,238.5427451,1654332.606,32.48409881,238.5427451
2020,Foodservice,Caterers,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,6.257804436,43398.88819,0.852170698,6.257804436
2020,Foodservice,Caterers,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,36.71531757,254626.6791,4.99979156,36.71531757
2020,Foodservice,Caterers,Fresh Meat & Seafood,Other,Other,7.263662604,50374.67764,0.989145713,7.263662604
2020,Foodservice,Caterers,Fresh Meat & Seafood,Spoiled,Spoiled,378.8784535,2627583.494,51.59463187,378.8784535
2020,Foodservice,Caterers,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,300.838505,2086363.8,300.838505,300.838505
2020,Foodservice,Caterers,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Caterers,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Caterers,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Caterers,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Caterers,Frozen,Other,Other,0,0,0,0
2020,Foodservice,Caterers,Frozen,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Caterers,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Caterers,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Caterers,Prepared Foods,Excess,Catering Overproduction,84943.62333,931236514.9,3068.670296,0
2020,Foodservice,Caterers,Prepared Foods,Excess,Overproduction,6884.549705,75475283.75,248.7109962,0
2020,Foodservice,Caterers,Prepared Foods,Excess,Plate Waste,29269.14564,320877496.3,1057.376108,0
2020,Foodservice,Caterers,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Caterers,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Caterers,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Caterers,Prepared Foods,Other,Other,0,0,0,0
2020,Foodservice,Caterers,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Caterers,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Caterers,Produce,Date Label Concerns,Date Label Concerns,127.3015898,395507.135,28.78631721,0
2020,Foodservice,Caterers,Produce,Mistakes & Malfunctions,Cooking Issues,99.69070601,309724.2193,22.54275293,99.69070601
2020,Foodservice,Caterers,Produce,Mistakes & Malfunctions,Equipment Issues,0.474387511,1473.851551,0.10727179,0.474387511
2020,Foodservice,Caterers,Produce,Mistakes & Malfunctions,Handling Errors,8.977957962,27893.18215,2.030158038,8.977957962
2020,Foodservice,Caterers,Produce,Other,Other,2.914256718,9054.16285,0.658991914,2.914256718
2020,Foodservice,Caterers,Produce,Spoiled,Spoiled,213.8994727,664553.8971,48.36843028,213.8994727
2020,Foodservice,Caterers,Produce,Trimmings & Byproducts,Trimmings & Byproducts,664.9440826,2065882.519,664.9440826,664.9440826
2020,Foodservice,Caterers,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Caterers,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Caterers,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Caterers,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Caterers,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2020,Foodservice,Caterers,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Caterers,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Colleges & Universities,Breads & Bakery,Date Label Concerns,Date Label Concerns,999.2441033,3646819.38,0,0
2020,Foodservice,Colleges & Universities,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,234.4763128,855739.6123,0,234.4763128
2020,Foodservice,Colleges & Universities,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,6.80853288,24848.27238,0,6.80853288
2020,Foodservice,Colleges & Universities,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,85.17871296,310866.364,0,85.17871296
2020,Foodservice,Colleges & Universities,Breads & Bakery,Other,Other,8.898724098,32476.58844,0,8.898724098
2020,Foodservice,Colleges & Universities,Breads & Bakery,Spoiled,Spoiled,578.9529544,2112934.014,0,578.9529544
2020,Foodservice,Colleges & Universities,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,392.9814915,1434216.639,392.9814915,392.9814915
2020,Foodservice,Colleges & Universities,Dairy & Eggs,Date Label Concerns,Date Label Concerns,1496.675086,5039116.362,12.60652104,0
2020,Foodservice,Colleges & Universities,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,133.9496628,450991.6307,1.128260408,133.9496628
2020,Foodservice,Colleges & Universities,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,84.3382519,283956.2635,0.710382606,84.3382519
2020,Foodservice,Colleges & Universities,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,152.2174336,512496.9122,1.282130168,152.2174336
2020,Foodservice,Colleges & Universities,Dairy & Eggs,Other,Other,11.18564074,37660.64245,0.094216852,11.18564074
2020,Foodservice,Colleges & Universities,Dairy & Eggs,Spoiled,Spoiled,1344.667591,4527326.286,11.32615919,1344.667591
2020,Foodservice,Colleges & Universities,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,223.2079849,751513.1503,223.2079849,223.2079849
2020,Foodservice,Colleges & Universities,Dry Goods,Date Label Concerns,Date Label Concerns,3484.177239,10026395.62,0,0
2020,Foodservice,Colleges & Universities,Dry Goods,Mistakes & Malfunctions,Cooking Issues,1159.379629,3336339.697,0,1159.379629
2020,Foodservice,Colleges & Universities,Dry Goods,Mistakes & Malfunctions,Equipment Issues,56.7967636,163443.7007,0,56.7967636
2020,Foodservice,Colleges & Universities,Dry Goods,Mistakes & Malfunctions,Handling Errors,420.5340252,1210168.204,0,420.5340252
2020,Foodservice,Colleges & Universities,Dry Goods,Other,Other,88.86080401,255714.1946,0,88.86080401
2020,Foodservice,Colleges & Universities,Dry Goods,Spoiled,Spoiled,1590.757981,4577714.556,0,1590.757981
2020,Foodservice,Colleges & Universities,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,777.8089045,2238295.948,777.8089045,777.8089045
2020,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,1342.640621,9311430.359,182.8371288,0
2020,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,306.4782407,2125476.281,41.73536885,306.4782407
2020,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,41.9591555,290993.5453,5.713883072,41.9591555
2020,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,196.2327876,1360906.192,26.72244447,196.2327876
2020,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Other,Other,43.00674458,298258.7453,5.856540888,43.00674458
2020,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Spoiled,Spoiled,1060.728701,7356325.49,144.4471342,1060.728701
2020,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,2902.15987,20126949.15,2902.15987,2902.15987
2020,Foodservice,Colleges & Universities,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Colleges & Universities,Frozen,Other,Other,0,0,0,0
2020,Foodservice,Colleges & Universities,Frozen,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Colleges & Universities,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Excess,Catering Overproduction,29647.96244,228838835.7,1071.06123,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Excess,Overproduction,26118.33504,201595283.1,943.5500371,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Excess,Plate Waste,68986.42462,532474132.9,2492.201107,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Other,Other,0,0,0,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2020,Foodservice,Colleges & Universities,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2020,Foodservice,Colleges & Universities,Produce,Date Label Concerns,Date Label Concerns,905.3125175,2812671.551,204.7155369,0
2020,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Cooking Issues,93.24789443,289707.3605,21.08585975,93.24789443
2020,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Equipment Issues,13.38600747,41588.33735,3.026936723,13.38600747
2020,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Handling Errors,68.44195488,212638.9901,15.47656889,68.44195488
2020,Foodservice,Colleges & Universities,Produce,Other,Other,11.31579451,35156.49312,2.55880583,11.31579451
2020,Foodservice,Colleges & Universities,Produce,Spoiled,Spoiled,555.6564641,1726342.118,125.6488883,555.6564641
2020,Foodservice,Colleges & Universities,Produce,Trimmings & Byproducts,Trimmings & Byproducts,3145.139531,9771481.463,3145.139531,3145.139531
2020,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,786.1947938,637145.4832,0,0
2020,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,122.3391038,99145.66724,0,122.3391038
2020,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,16.88590035,13684.61763,0,16.88590035
2020,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,81.06270024,65694.57559,0,81.06270024
2020,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Other,Other,8.688605573,7041.392082,0,8.688605573
2020,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Spoiled,Spoiled,217.5622414,176316.0994,0,217.5622414
2020,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,1898.86048,1538868.468,1898.86048,1898.86048
2020,Foodservice,Corrections,Breads & Bakery,Date Label Concerns,Date Label Concerns,432.0533816,1576812.552,0,0
2020,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,101.3829189,370004.8787,0,101.3829189
2020,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,2.94387492,10743.90139,0,2.94387492
2020,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,36.82959034,134412.4657,0,36.82959034
2020,Foodservice,Corrections,Breads & Bakery,Other,Other,3.847632251,14042.23434,0,3.847632251
2020,Foodservice,Corrections,Breads & Bakery,Spoiled,Spoiled,250.3278037,913590.8661,0,250.3278037
